nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
17,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,420.0,15.55,84.76
17,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.0,15.56,84.72
17,273.975,282.96677734909684,321.0885416666667,172.01928965828202,383.68,15.51,84.7
17,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,330.76,15.41,84.59
17,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,302.34,15.64,84.63
17,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,395.82,15.37,84.52
17,273.809375,280.5631958958196,324.81875,169.09394597413643,408.49,15.53,84.52
17,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,352.9,15.6,84.66
17,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,354.47,15.54,84.66
17,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,427.02,15.43,84.58
17,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,390.81,15.5,84.59
17,273.975,282.96677734909684,321.0885416666667,172.01928965828202,383.68,15.44,84.61
17,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.07,15.56,84.65
17,262.66770833333334,270.722787757911,310.025,159.83073859555302,290.43,15.54,84.56
17,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,305.24,15.41,84.55
17,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,335.08,15.53,84.6
17,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,348.58,15.5,84.54
17,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,310.31,15.5,84.66
17,264.95,273.9898732161464,315.43541666666664,165.98518318610968,295.32,15.58,84.73
17,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,384.71,15.41,84.56
17,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,334.79,15.52,84.69
17,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.07,15.55,84.6
17,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,409.3,15.46,84.55
17,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,341.59,15.4,84.61
17,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,319.07,15.44,84.58
17,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,419.29,15.42,84.56
17,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,428.35,15.51,84.48
17,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,386.5,15.5,84.61
17,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,406.96,15.41,84.62
17,276.153125,283.889522215188,332.0708333333334,175.54242181774435,469.04,15.57,84.64
17,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,443.99,15.53,84.63
17,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,409.3,15.46,84.58
17,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.0,15.48,84.53
17,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,317.25,15.3,84.59
17,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,307.89,15.47,84.6
17,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,365.44,15.32,84.62
17,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,397.67,15.63,84.59
17,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,331.4,15.38,84.58
17,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.18,15.47,84.61
17,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,419.09,15.41,84.72
17,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,420.0,15.48,84.53
17,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.0,15.56,84.52
18,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,336.61,16.11,84.71
18,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,311.18,16.0,84.7
18,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,309.25,16.03,84.67
18,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,349.42,16.01,84.63
18,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,368.34,16.11,84.67
18,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,330.62,16.03,84.66
18,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,325.28,16.1,84.74
18,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,405.69,16.05,84.78
18,277.45,278.03394576921715,328.87708333333336,168.0694836959595,385.14,16.09,84.76
18,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,336.61,16.09,84.71
18,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,404.38,16.02,84.7
18,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,339.31,15.95,84.67
18,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,316.45,16.13,84.76
18,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,415.28,16.08,84.69
18,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,423.71,15.99,84.64
18,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,378.34,16.11,84.68
18,275.7604166666667,285.176073344451,328.30625,172.74973999769387,405.79,15.96,84.69
18,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,464.38,16.05,84.77
18,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,438.36,16.07,84.7
18,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,404.38,16.11,84.73
18,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,16.15,84.7
18,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,312.02,15.96,84.69
18,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,308.27,16.13,84.67
18,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,346.91,16.08,84.67
18,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,364.82,16.03,84.66
18,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,327.38,16.14,84.7
18,267.109375,276.2262444831701,318.009375,167.33250398914146,323.9,16.14,84.77
18,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,402.88,16.04,84.7
18,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,371.34,16.16,84.71
18,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,334.17,16.01,84.71
18,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,379.29,16.14,84.72
18,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,328.93,16.05,84.73
18,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,314.8,16.0,84.65
18,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,384.1,15.94,84.73
18,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,403.77,16.04,84.73
18,273.9302083333334,282.16652372010736,327.715625,174.36068598844,349.5,15.99,84.73
18,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,381.01,16.23,84.77
18,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,423.68,16.17,84.65
18,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,385.88,16.11,84.66
18,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,379.29,15.93,84.71
18,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.8,16.03,84.63
18,262.66770833333334,270.722787757911,310.025,159.83073859555302,291.07,16.07,84.66
18,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,305.92,15.97,84.75
18,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,335.83,15.96,84.74
18,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,349.36,16.1,84.75
18,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,311.0,16.07,84.7
18,264.95,273.9898732161464,315.43541666666664,165.98518318610968,295.98,16.12,84.75
18,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,385.57,16.03,84.77
18,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,335.54,16.12,84.76
18,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.8,16.05,84.67
18,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.79,16.06,84.69
18,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,317.95,16.09,84.75
18,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,308.57,16.01,84.66
18,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,366.26,15.96,84.71
18,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,398.55,16.03,84.66
18,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,332.14,16.07,84.73
18,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.96,16.08,84.8
18,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,420.02,16.15,84.64
18,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,420.93,16.07,84.69
18,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.79,15.97,84.69
18,273.975,282.96677734909684,321.0885416666667,172.01928965828202,384.53,16.13,84.67
18,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,331.5,16.04,84.68
18,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,303.01,16.03,84.7
18,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,396.71,16.03,84.69
18,273.809375,280.5631958958196,324.81875,169.09394597413643,409.4,16.02,84.63
18,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,353.68,16.13,84.72
18,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,355.26,16.08,84.69
18,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,427.97,16.01,84.75
18,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,391.68,16.12,84.64
18,273.975,282.96677734909684,321.0885416666667,172.01928965828202,384.53,16.22,84.77
18,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.8,16.03,84.76
18,262.66770833333334,270.722787757911,310.025,159.83073859555302,291.07,16.04,84.81
18,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,305.92,16.04,84.76
18,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,335.83,16.06,84.78
18,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,349.36,16.04,84.69
18,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,311.0,16.01,84.64
18,264.95,273.9898732161464,315.43541666666664,165.98518318610968,295.98,16.11,84.68
18,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,385.57,16.05,84.86
18,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,335.54,16.03,84.69
18,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,329.8,16.06,84.75
18,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,410.21,16.13,84.69
18,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,342.35,15.95,84.69
18,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,319.78,16.02,84.69
18,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,420.22,15.98,84.78
18,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,429.3,16.17,84.64
18,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,387.36,16.13,84.77
18,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,407.87,16.09,84.69
18,276.153125,283.889522215188,332.0708333333334,175.54242181774435,470.08,16.11,84.64
18,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,444.98,16.03,84.69
18,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,410.21,16.06,84.75
18,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.79,16.04,84.73
18,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,317.95,15.95,84.65
18,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,308.57,16.16,84.75
18,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,366.26,15.95,84.66
18,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,398.55,16.02,84.77
18,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,332.14,16.12,84.72
18,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,352.96,16.12,84.75
18,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,420.02,16.02,84.68
18,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,420.93,16.11,84.75
18,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,357.79,16.14,84.7
19,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,335.86,16.69,84.67
19,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,310.49,16.54,84.74
19,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,308.56,16.63,84.82
19,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,348.65,16.71,84.72
19,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,367.52,16.64,84.66
19,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,329.89,16.68,84.71
19,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,324.56,16.72,84.69
19,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,404.79,16.64,84.67
19,277.45,278.03394576921715,328.87708333333336,168.0694836959595,384.29,16.85,84.7
19,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,335.86,16.72,84.72
19,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,403.48,16.72,84.67
19,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,338.56,16.65,84.65
19,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,315.74,16.61,84.65
19,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,414.36,16.61,84.62
19,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,422.77,16.61,84.61
19,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,377.5,16.55,84.66
19,275.7604166666667,285.176073344451,328.30625,172.74973999769387,404.89,16.67,84.71
19,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,463.35,16.64,84.71
19,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,437.38,16.72,84.68
19,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,403.48,16.66,84.71
19,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,333.42,16.67,84.75
19,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,311.33,16.62,84.62
19,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,307.59,16.66,84.74
19,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,346.14,16.62,84.67
19,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,364.01,16.61,84.65
19,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,326.66,16.58,84.7
19,267.109375,276.2262444831701,318.009375,167.33250398914146,323.18,16.74,84.68
19,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,401.98,16.64,84.72
19,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,370.51,16.67,84.72
19,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,333.42,16.6,84.72
19,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,378.45,16.61,84.71
19,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,328.19,16.58,84.66
